REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN

PATH,237.0,192.0,9,0.11111111,0.0,0.8333333,0.54772305,4.3888893,3.5239923,46.37037,41.11111,57.666668,40.333336,-15.777778,33.88889,-18.11111,57.666668,0.3026748,-2.047243
WINDOW,187.0,36.0,9,0.0,0.0,0.38888884,0.2509243,0.4999999,0.2788868,7.5185184,4.7777777,13.0,4.7777777,-8.222222,16.444445,-8.222222,13.0,0.6486569,-2.0972927
WINDOW,225.0,36.0,9,0.0,0.0,0.44444457,0.27216554,0.38888893,0.3277307,7.9259257,5.0,13.666667,5.111111,-8.777778,17.222221,-8.444445,13.666667,0.63492066,-2.1073034
WINDOW,222.0,145.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WINDOW,242.0,148.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WINDOW,125.0,149.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WINDOW,200.0,31.0,9,0.0,0.0,2.111111,1.223232,5.055555,2.678447,11.259259,8.333334,16.555555,8.888889,-8.777778,15.888889,-7.111111,16.555555,0.5009438,-2.1719491
WINDOW,221.0,30.0,9,0.0,0.0,1.0555556,0.8541837,1.6666666,1.6329935,8.481482,6.111111,13.111111,6.2222223,-7.111111,13.888889,-6.7777777,13.111111,0.5185864,-2.05997
WINDOW,240.0,63.0,9,0.0,0.0,0.55555564,0.5443313,0.38888916,0.38968176,8.962963,6.3333335,14.0,6.5555553,-7.888889,15.111111,-7.2222223,14.0,0.54770046,-2.1218371
WINDOW,137.0,141.0,9,0.0,0.0,0.055555563,0.13608278,0.055555556,0.13608277,0.037037037,0.0,0.11111111,0.0,-0.11111111,0.22222222,-0.11111111,0.11111111,0.11111111,-2.0943952
WINDOW,189.0,68.0,9,0.0,0.0,1.1111113,0.58373,1.0555557,0.5340273,6.888889,5.6666665,10.333334,4.666667,-3.6666667,10.333333,-6.6666665,10.333334,0.534151,-1.780255
CEMENT,49.0,42.0,9,0.0,0.0,2.6111107,0.92895794,1.333334,0.8944278,58.88889,50.666668,74.55556,51.444443,-24.666666,47.0,-22.333334,74.55556,0.3229307,-2.1257355
CEMENT,188.0,73.0,9,0.0,0.0,1.0555553,0.9289579,2.2777786,1.9935083,40.185184,35.666668,49.77778,35.11111,-13.555555,28.777779,-15.222222,49.77778,0.2970959,-2.0549638
CEMENT,139.0,95.0,9,0.0,0.0,3.6111107,2.524692,7.0555553,5.724864,46.851852,42.88889,56.333332,41.333336,-11.888889,28.444445,-16.555555,56.333332,0.2645714,-1.9708016
CEMENT,92.0,70.0,9,0.11111111,0.0,1.1111107,1.3608265,0.7777767,0.65546083,61.11111,53.444443,77.0,52.88889,-23.0,47.666668,-24.666666,77.0,0.31436473,-2.070832
CEMENT,169.0,117.0,9,0.0,0.0,1.222222,0.6206324,1.111111,1.2938602,31.25926,27.444445,39.0,27.333334,-11.444445,23.222221,-11.777778,39.0,0.30714995,-2.0889142
CEMENT,63.0,19.0,9,0.0,0.0,2.4444447,1.1863403,1.4444447,0.8861062,45.185184,38.0,58.77778,38.77778,-21.555555,40.77778,-19.222221,58.77778,0.35522667,-2.1336765
CEMENT,69.0,68.0,9,0.0,0.0,0.83333206,0.8628117,0.7777774,0.5837293,56.296295,49.22222,71.0,48.666668,-21.222221,44.11111,-22.88889,71.0,0.31602636,-2.0695407
CEMENT,151.0,89.0,9,0.0,0.0,8.388889,4.577317,0.72222203,0.38968238,31.703703,27.333334,41.0,26.777779,-13.111111,27.88889,-14.777778,41.0,0.35127252,-2.0465415
CEMENT,170.0,159.0,9,0.11111111,0.0,2.2777777,1.420746,1.611111,1.1816499,20.518518,20.333334,22.333334,18.88889,-0.5555556,5.4444447,-4.888889,22.333334,0.15127982,-1.5966792
CEMENT,180.0,116.0,9,0.0,0.0,2.9444456,1.611303,1.333333,0.81649673,33.185184,29.11111,41.666668,28.777779,-12.222222,25.444445,-13.222222,41.666668,0.30946052,-2.068113
FOLIAGE,7.0,90.0,9,0.0,0.0,1.2777777,0.8541836,2.4444444,2.0184336,4.6666665,2.5555556,5.7777777,5.6666665,-6.3333335,3.3333333,3.0,6.2222223,0.66534394,-3.0441751
FOLIAGE,19.0,133.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIAGE,29.0,85.0,9,0.0,0.0,2.833333,2.9420328,2.3888888,3.0508046,4.0740743,2.1111112,6.7777777,3.3333333,-5.888889,8.111111,-2.2222223,6.7777777,0.76296294,-2.3698635
FOLIAGE,37.0,104.0,9,0.0,0.0,7.8333325,9.713106,22.111109,21.61858,18.62963,14.888889,23.444445,17.555555,-11.222222,14.444445,-3.2222223,23.444445,0.6076133,-2.4250698
FOLIAGE,59.0,120.0,9,0.0,0.0,2.1666667,1.9860634,1.4444441,1.8698385,19.074074,10.555555,33.11111,13.555555,-25.555555,42.11111,-16.555555,33.11111,0.6812664,-2.2312608
FOLIAGE,104.0,139.0,9,0.0,0.0,0.33333334,0.5163977,0.33333334,0.5163977,0.6666667,0.0,1.7777778,0.22222222,-2.0,3.3333333,-1.3333334,1.7777778,1.0,-2.1507304
FOLIAGE,81.0,145.0,9,0.0,0.11111111,4.5555553,4.5346413,7.5,6.1128287,13.444445,9.888889,20.11111,10.333334,-10.666667,20.0,-9.333333,20.11111,0.53272784,-2.0623195
FOLIAGE,108.0,146.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIAGE,18.0,66.0,9,0.0,0.0,8.666665,9.089677,10.944443,5.289054,39.88889,32.333336,49.555557,37.77778,-22.666666,29.0,-6.3333335,49.555557,0.3501687,-2.43063
FOLIAGE,33.0,94.0,9,0.0,0.0,1.3333336,0.21081811,2.5555556,1.6420401,5.888889,3.2222223,7.7777777,6.6666665,-8.0,5.6666665,2.3333333,7.7777777,0.60978836,-2.869948
SKY,97.0,63.0,9,0.0,0.0,0.7222214,0.4430521,0.33333206,0.21081766,108.92593,96.22222,126.111115,104.44444,-38.11111,51.555557,-13.444445,126.111115,0.23688999,-2.3824377
SKY,188.0,42.0,9,0.0,0.0,0.7777786,0.5443299,1.6666679,1.2649081,108.92593,95.666664,126.22222,104.888885,-39.77778,51.88889,-12.111111,126.22222,0.24193405,-2.4103878
SKY,112.0,77.0,9,0.0,0.0,0.94444656,0.57413495,1.1666654,0.80966693,107.62963,93.888885,125.22222,103.77778,-41.22222,52.77778,-11.555555,125.22222,0.2501428,-2.4246798
SKY,83.0,28.0,9,0.0,0.0,0.3888893,0.13608134,0.88888675,0.45542085,112.96296,99.44444,131.11111,108.333336,-40.555557,54.444443,-13.888889,131.11111,0.24151142,-2.3878844
SKY,121.0,82.0,9,0.0,0.0,0.555556,0.34426636,0.6111107,0.44305366,106.51852,92.888885,125.888885,100.77778,-40.88889,58.11111,-17.222221,125.888885,0.2620926,-2.3448718
SKY,142.0,33.0,9,0.0,0.0,0.49999872,0.62360865,0.50000125,0.3496027,110.59259,96.77778,128.66667,106.333336,-41.444443,54.22222,-12.777778,128.66667,0.24777646,-2.4080186
SKY,66.0,109.0,9,0.0,0.0,0.83333206,0.80966556,1.0000013,0.8432756,102.48148,89.44444,122.22222,95.77778,-39.11111,59.22222,-20.11111,122.22222,0.26811782,-2.2975464
SKY,190.0,45.0,9,0.0,0.0,0.6666667,0.66666645,0.7777786,0.54433,108.96296,95.888885,126.888885,104.111115,-39.22222,53.77778,-14.555555,126.888885,0.24428888,-2.3718073
SKY,91.0,54.0,9,0.0,0.0,0.8333333,0.4082483,0.8333346,0.6582833,110.0,97.888885,127.111115,105.0,-36.333332,51.333332,-15.0,127.111115,0.22967392,-2.345744
SKY,53.0,28.0,9,0.0,0.0,0.44444403,0.40368605,1.7777786,0.86066204,111.59259,96.44444,130.66667,107.666664,-45.444443,57.22222,-11.777778,130.66667,0.26183844,-2.4385846
BRICKFACE,142.0,100.0,9,0.0,0.0,0.6666667,0.26666614,1.388889,0.9074066,22.222221,21.777779,28.444445,16.444445,-1.3333334,18.666666,-17.333334,28.444445,0.42199442,-1.6233006
BRICKFACE,27.0,50.0,9,0.0,0.0,1.0555557,0.46296322,1.0000004,0.48888907,23.037037,21.666666,30.0,17.444445,-4.111111,20.88889,-16.777779,30.0,0.41874644,-1.7412539
BRICKFACE,19.0,55.0,9,0.0,0.0,1.444445,2.8296297,1.277778,0.862964,21.037037,20.555555,26.666666,15.888889,-1.4444444,16.88889,-15.444445,26.666666,0.40479085,-1.634416
BRICKFACE,34.0,83.0,9,0.0,0.0,1.4444447,0.34074098,2.444445,0.42963055,19.444445,19.555555,24.444445,14.333333,0.33333334,15.0,-15.333333,24.444445,0.41007325,-1.5070066
BRICKFACE,82.0,109.0,9,0.11111111,0.0,0.722223,0.24074084,1.3333336,0.8000008,17.777779,19.222221,21.0,13.111111,4.3333335,9.666667,-14.0,21.0,0.37602362,-1.2765617
BRICKFACE,99.0,107.0,9,0.11111111,0.0,1.5555557,2.0296292,3.3333333,2.2666647,18.62963,19.444445,23.0,13.444445,2.4444444,13.111111,-15.555555,23.11111,0.41378537,-1.3703691
BRICKFACE,35.0,62.0,9,0.0,0.0,0.7777786,0.5185192,1.2222227,1.051853,21.222221,20.777779,27.222221,15.666667,-1.3333334,18.0,-16.666666,27.222221,0.423121,-1.6203984
BRICKFACE,8.0,79.0,9,0.0,0.0,1.2777778,2.2851846,2.111111,0.51851857,16.814816,17.333334,21.0,12.111111,1.5555556,12.555555,-14.111111,21.0,0.42233688,-1.4531144
BRICKFACE,23.0,85.0,9,0.0,0.0,1.4444445,1.0518525,1.777778,0.96296287,17.962963,18.88889,21.88889,13.111111,2.7777777,11.777778,-14.555555,21.88889,0.39975148,-1.386867
BRICKFACE,37.0,114.0,9,0.33333334,0.0,1.388889,2.0185165,3.8888884,3.7629619,17.222221,19.0,20.11111,12.555555,5.3333335,8.666667,-14.0,20.555555,0.39369074,-1.1766617
